object,type,subject,name
Single leaf length in cm|cycle 1 main plant|leaf rank 11|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 11|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 11|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 11|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 11|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 12|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 12|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 12|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 12|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 12|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 12|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 12|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 12|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 12|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 12|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 12|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 13|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 13|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 13|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 13|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 13|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 13|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 13|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 13|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 13|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 13|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 13|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 14|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 14|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 14|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 14|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 14|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 14|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 14|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 14|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 14|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 14|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 14|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 15|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 15|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 15|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 15|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 15|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 15|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 15|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 15|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 15|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 15|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 15|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 16|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 16|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 16|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 16|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 16|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 16|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 16|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 16|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 16|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 16|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 16|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 17|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 17|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 17|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 17|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 17|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 17|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 17|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 17|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 17|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 17|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 17|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 18|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 18|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 18|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 18|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 18|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 18|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 18|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 18|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 18|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 18|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 18|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 19|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 19|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 19|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 19|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 19|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 19|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 19|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 19|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 19|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 19|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 19|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 20|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 20|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 20|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 20|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 20|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 20|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 20|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 20|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 20|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 20|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf length in cm|cycle 1 main plant|leaf rank 20|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|generation|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|generation|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|generation|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|generation|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|generation|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|generation|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|generation|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|generation|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|generation|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|generation|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|generation|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 01|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 01|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 01|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 01|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 01|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 01|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 01|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 01|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 01|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 01|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 01|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 02|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 02|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 02|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 02|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 02|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 02|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 02|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 02|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 02|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 02|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 02|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 03|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 03|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 03|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 03|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 03|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 03|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 03|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 03|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 03|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 03|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 03|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 04|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 04|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 04|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 04|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 04|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 04|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 04|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 04|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 04|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 04|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 04|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 05|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 05|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 05|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 05|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 05|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 05|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 05|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 05|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 05|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 05|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 05|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 06|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 06|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 06|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 06|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 06|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 06|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 06|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 06|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 06|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 06|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 06|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 07|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 07|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 07|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 07|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 07|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 07|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 07|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 07|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 07|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 07|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 07|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 08|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 08|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 08|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 08|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 08|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 08|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 08|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 08|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 08|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 08|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 08|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 09|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 09|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 09|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 09|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 09|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 09|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 09|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 09|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 09|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 09|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 09|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 10|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 10|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 10|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 10|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 10|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 10|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 10|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 10|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 10|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 10|week 19|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 10|week 1|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 11|week 10|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 11|week 11|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 11|week 12|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 11|week 13|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 11|week 14|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 11|week 15|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 11|week 16|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 11|week 17|pre-flowering,contains,pre-flowering,cxgn_time_ontology
Single leaf width in cm|cycle 1 main plant|leaf rank 11|week 18|pre-flowering,contains,pre-flowering,cxgn_time_ontology
